e1,e2,de2_dt,v_norm,heading_error,kappa,kappa_max_lookahead,s,t_norm,V_opt
0.06927777268268986,-0.02867299190012126,0.013757948597156506,0.02891973197464202,0.6057524369586179,0.41135539419433453,0.4113571132830171,0.0,1.0,0.6
-0.03162792329167119,-0.0002778121633235377,0.0010953869409072107,0.006383583323776569,0.3211152437607791,0.4113548948637668,0.4113573851089262,0.789474,1.0,3.3
-0.030776876797349473,-0.052830392250934666,-0.0015138536455592897,0.01080347705844194,0.2656648921083702,0.41135603473526905,0.41135657124163644,3.157895,1.0,3.0
0.03371464027755848,-0.10754254370007643,0.001654229334653844,0.017569541839071875,0.49392042503340117,0.4113563460309487,0.411357429115867,3.947368,1.0,2.4
0.03506847953007609,0.08858351496326214,0.0044863945951972295,0.008362861026600919,0.6519466343718461,0.41135709260149234,0.41135709260149234,5.526316,1.0,1.8
0.007220490918416291,-0.07227628693585002,-0.0048162852108049915,0.009285071232001446,0.8155859041646437,0.4113570329651571,0.41135786150293113,6.315789,1.0,0.3
0.174748626079037,-0.12840452246389242,-0.021907090298801186,0.028265839402716913,0.36413244668774347,0.4113562721697722,0.41135783529191133,7.105263,1.0,2.4
0.020756759448320204,0.038758313164525514,0.010767381896129868,0.017608087600872176,0.5669440446296851,0.4113575817868077,0.4113575817868077,7.894737,1.0,3.0
-0.013910296993767024,0.006142294280171295,0.004187541552809257,0.013034318412033587,0.8890176819543608,0.41135498965590384,0.41135703939946255,8.684211,1.0,2.7
0.10864292880241895,-0.10445133359135457,-0.009437731203231157,0.017787095969030976,0.8167221634829036,0.4113569140008767,0.4113573805876432,9.473684,1.0,2.4
0.04391767419701485,0.023675661418432428,0.011820312695503685,0.015251743782815875,0.3143070479580217,0.4113579068015738,0.4113579068015738,11.052632,1.0,0.9
0.09598944145771059,-0.10665470418784738,-0.012478137987719361,0.01350400731050697,0.4036715099851037,0.4113567965034164,0.4113567965034164,11.842105,1.0,3.0
0.07022817263512404,0.040840723250640504,0.0011430211710038234,0.013175502523117794,0.10402643193635479,0.4113561250792881,0.41135676029423396,13.421053,1.0,2.7
0.032832497235548326,-0.15882795191331023,-0.011667557463677165,0.01382521162492192,0.31981059699156,0.4113566470931878,0.4113580920432459,14.210526,1.0,2.4
-0.039982178173322565,0.12867345719764206,0.003260486755512503,0.007464585268643053,0.4562899435114956,0.41135743180010254,0.4113577297244117,15.0,1.0,3.0
