e1,e2,de2_dt,v_norm,heading_error,kappa,kappa_max_lookahead,s,t_norm,V_opt
-0.03162792329167119,-0.0002778121633235377,0.0010953869409072107,0.006383583323776569,0.3211152437607791,0.4113548948637668,0.41135738511569536,0.789474,1.0,3.6
-0.030776876797349473,-0.052830392250934666,-0.0015138536455592897,0.01080347705844194,0.2656648921083702,0.41135603473526905,0.41135657124163644,3.157895,1.0,3.6
0.03371464027755848,-0.10754254370007643,0.001654229334653844,0.017569541839071875,0.4939204250334011,0.4113563460309487,0.411357429115867,3.947368,1.0,3.6
0.020756759448320207,0.038758313164525514,0.010767381896129868,0.017608087600872176,0.5669440446296851,0.4113575817868077,0.4113575817868077,7.894737,1.0,2.4
0.09598944145771059,-0.10665470418784738,-0.012478137987719361,0.01350400731050697,0.4036715099851037,0.4113567965034164,0.4113567965034164,11.842105,1.0,3.3
-0.039982178173322565,0.12867345719764206,0.003260486755512503,0.007464585268643053,0.45628994351149554,0.41135743180010254,0.4113577297244117,15.0,1.0,3.3
-0.05772277509010083,0.09455815676517174,-0.009216464076127449,0.01050297026624387,0.6534871983748176,0.4664238970906667,0.4664266751168845,2.368421,1.0,2.7
0.07107410681277522,0.008664031909029198,0.006127082450267288,0.009923565257454744,0.2725239299580874,0.46642585931049024,0.46642586195345215,4.736842,1.0,3.6
0.0889105904085264,-0.07303632989740126,0.002987550569650482,0.007533837852503704,0.4251602521645776,0.46642375028548916,0.46642529891640355,5.526316,1.0,3.3
0.08586835026819455,0.024983650658496313,-0.0065148021476442875,0.028374530407695314,0.08104366639061199,0.4664252475941833,0.4664254268133738,8.684211,1.0,3.0
-0.04921353010803792,0.04847614178726964,0.00750996857754231,0.009355055482210953,0.5906599578670957,0.4664251549051858,0.46642526437293647,11.842105,1.0,3.0
-0.00813391510439974,-0.004704913644411588,0.005672640371175585,0.008516921167434067,0.23202590113320895,0.46642464559472036,0.46642486784324894,14.210526,1.0,3.3
0.07699763353166836,-0.013030707943474683,-0.0013296943347982078,0.006273715527651462,0.3880802242172698,0.46642410086179975,0.4664253243221243,15.0,1.0,3.0
-0.14975582460705042,0.03853995742667831,0.018176027876259167,0.02504383521904858,0.385654972433435,0.26234924561531636,0.26235022682739656,1.578947,1.0,1.5
-0.007590451470633326,0.08209565922084493,0.015713118746606948,0.021864236602543403,0.2945826045201114,0.262348512531785,0.2623492274247511,2.368421,1.0,4.5
-0.06338669372196667,0.11690584653299026,0.012180014187357712,0.015244725518201668,0.31420021282799226,0.2623491800101488,0.2623491800101488,6.315789,1.0,4.5
-0.04609105810837699,0.010448248391583169,0.0037535426351182266,0.01152012057390584,0.43822783439103435,0.26234889461606337,0.2623490678612739,7.894737,1.0,3.9
0.046557277347986564,0.015209285794160544,-0.00044028357583758993,0.01460760830157567,0.04313276560892525,0.26234739449723926,0.2623492510287314,8.684211,1.0,4.2
0.006917663753560232,-0.0016255156981131447,-0.0005690971015204638,0.013575159338606316,0.3753867457689729,0.2623473117236713,0.2623509696822677,10.263158,1.0,4.5
0.014679923419742719,0.12302177289007198,0.014037201671761854,0.014918284443096872,0.4091868890889667,0.26234705709896045,0.2623491778796914,11.052632,1.0,4.5
0.017255036113828556,0.04735883449704902,0.0038747132778564515,0.0165439972590992,0.3914702302655509,0.2623490656739227,0.2623490656739227,13.421053,1.0,4.5
0.03072771444269096,0.05648916170586956,-0.00028509194197137515,0.011389834823138016,0.33050367152925453,0.610671087494075,0.6106711046228659,0.0,1.606902,3.0
0.035367043306914765,0.060632461470025774,-0.0007247152258348152,0.007578475718529451,0.5316448569144087,0.6106710183362943,0.6106714269454472,6.315789,1.606902,3.0
-0.27201134741599015,0.18328823089394958,0.01540294039285813,0.02329582238618587,0.52718432187188,0.6106710120081144,0.6106711653560809,10.263158,1.606902,2.7
0.1603545747001652,0.021573023069107806,-0.002583221774322548,0.00663503355180924,0.37580483276868126,0.6106712981520569,0.6106712981520569,14.210526,1.606902,2.7
-0.0015825951007766717,-0.0471871616111268,-0.0011653293430124406,0.010933398207079257,0.0359146899290767,0.2701417493553959,0.27014330186080115,2.368421,1.0,4.8
0.09219574722343246,0.03128382655113401,0.019315078992847963,0.020628564374455746,0.47474747615689505,0.27014223818318384,0.27014404988174007,3.157895,1.0,4.2
0.05183936453983702,0.10449933568317725,0.008152470958729181,0.009030208912905503,0.3622310237068286,0.27014335350221347,0.27014352379886847,3.947368,1.0,4.5
-0.054909798972221986,-0.08348832543471058,0.010627860077981546,0.013766963891270158,0.335579187236386,0.2701416570048827,0.27014357403555495,6.315789,1.0,4.5
0.012666608890857434,-0.08546811280481514,-0.01057532883115143,0.0162006499373311,0.25225240221849843,0.2701417199781073,0.2701449224838514,7.894737,1.0,3.6
-0.0575064016719109,-0.0797108502489324,0.018376411784183703,0.021488775040414125,0.5158439640216599,0.2701444912315234,0.2701444912315234,9.473684,1.0,4.5
-0.08549323706622497,0.0636808817311084,0.010048820590016414,0.016511680997723807,0.21824602317018013,0.27014239053579625,0.27014239053579625,11.842105,1.0,4.5
-0.02282693327223031,-0.06404409617654945,0.008648479537594194,0.021145775541262124,0.32833787142719967,0.2701429505724607,0.2701434440145714,12.631579,1.0,4.2
-0.0233382056957337,0.05196323644133921,-0.005732103959229596,0.01395960958207611,0.5003222931988396,0.2701413469796269,0.2701433387005707,14.210526,1.0,4.5
-0.07248457193465825,-0.0551221126493393,0.005236324171454145,0.012090677319043812,0.22431892620879487,0.27014414889652066,0.27014414889652066,15.0,1.0,4.5
0.0019422258116783234,0.13257583622634592,0.0027758281100750404,0.00560657097012479,0.36070010826631294,0.31605617358267823,0.31605761321512715,0.789474,1.0,3.9
0.04493914518116995,0.028258662024708843,-0.0010098326265005919,0.015323812537670114,0.37373056041317193,0.31605518896564844,0.31605661349426456,1.578947,1.0,4.2
0.11268405869337085,-0.10958598354679538,0.01274036792264335,0.02124350352289116,0.37617464022636055,0.3160569694854786,0.3160580058704574,9.473684,1.0,4.5
0.057046624721718696,-0.031929861576639594,0.005219729680380373,0.011679371966643839,0.2906699649524037,0.31605554201959846,0.31605816636013356,11.052632,1.0,3.9
-0.08414186769949492,-0.17449655010511733,0.014364930047636202,0.01688751066678926,0.5115329080449638,0.3160576082070847,0.3160576082070847,12.631579,1.0,3.9
-0.06114649139853371,-0.0939141650091516,0.0007694407065527276,0.005915171934164064,0.13392397451969934,0.31605822176174947,0.31605822176174947,14.210526,1.0,4.2
-0.04164667205524607,0.04399592840152869,-0.0027378342652605208,0.004777354597442397,0.924782996864518,0.5129679817620767,0.5129679817620767,2.368421,1.914817,3.3
-0.0032226814127604315,0.0647006755042411,0.006208423659929347,0.006818174100499794,0.47581642531352714,0.5129682035483047,0.5129682601830303,3.157895,1.914817,3.3
0.04643399706414718,-0.05150763721256271,-0.010536210416414045,0.014865905832481877,0.39844803457930333,0.5129680906103035,0.5129682102529225,7.894737,1.914817,3.0
0.0029857463116209487,-0.1737313909920195,0.013754321298406869,0.0181997353049781,0.5416084318443617,0.512968091424876,0.5129684339257421,8.684211,1.914817,3.3
0.1336169671946415,0.008556858260167702,-4.090161670678071e-07,0.005054980402106207,0.576010374738557,0.5129680589192599,0.5129683058787506,11.842105,1.914817,3.3
